session_id,model,accuracy,f1,mcc
mmh0ueb9o9dis7,smap_melioration,0.5987179487179487,0.5908496732026144,0.19747177610084485
mmh0ueb9o9dis7,smap_qlearning,0.5987179487179487,0.5908496732026144,0.19747177610084485
mmh0ueb9o9dis7,smap_hmm4,0.9987179487179487,0.99867197875166,0.9974361123523903
mmh0vbvu4yn6l1,smap_melioration,0.7413937867338372,0.7462932454695222,0.48380459688201677
mmh0vbvu4yn6l1,smap_qlearning,0.7413937867338372,0.7462932454695222,0.48380459688201677
mmh0vbvu4yn6l1,smap_hmm4,0.9370277078085643,0.9324932493249325,0.8798497146932287
mmh0vh7gck5q8n,smap_melioration,0.8241206030150754,0.8305084745762712,0.6477512792094047
mmh0vh7gck5q8n,smap_qlearning,0.8241206030150754,0.8305084745762712,0.6477512792094047
mmh0vh7gck5q8n,smap_hmm4,0.9987437185929648,0.9987878787878788,0.997487258723427
mmh0wavycmn4y3,smap_melioration,0.6684684684684684,0.6598890942698706,0.3368666400962183
mmh0wavycmn4y3,smap_qlearning,0.6684684684684684,0.6598890942698706,0.3368666400962183
mmh0wavycmn4y3,smap_hmm4,1.0,1.0,1.0
mmh0x9u4kgtvxn,smap_melioration,0.5939342881213142,0.5602189781021898,0.1896569161056888
mmh0x9u4kgtvxn,smap_qlearning,0.5939342881213142,0.5602189781021898,0.1896569161056888
mmh0x9u4kgtvxn,smap_hmm4,0.9241786015164279,0.9292452830188679,0.8578887140818716
mmh0yegg0emahk,smap_melioration,0.7936925098554534,0.8025157232704403,0.5911945968528077
mmh0yegg0emahk,smap_qlearning,0.7936925098554534,0.8025157232704403,0.5911945968528077
mmh0yegg0emahk,smap_hmm4,0.9973718791064389,0.9973404255319149,0.9947568046084073
mmh115pr1lsvkw,smap_melioration,0.6872093023255814,0.6904487917146145,0.375021348171296
mmh115pr1lsvkw,smap_qlearning,0.6872093023255814,0.6904487917146145,0.375021348171296
mmh115pr1lsvkw,smap_hmm4,1.0,1.0,1.0
