session_id,model,split,accuracy,f1,mcc
mmh0vbvu4yn6l1,xgboost,75_25,0.7986577181208053,0.7709923664122137,0.6080775587896202
mmh0vbvu4yn6l1,nn_engineered,75_25,0.6778523489932886,0.6335877862595419,0.3602635468349384
mmh0vbvu4yn6l1,nn_raw,75_25,0.8716216216216216,0.8689655172413793,0.7432173477222522
mmh0vbvu4yn6l1,xgboost,phase1_rest,0.7928730512249443,0.7973856209150327,0.5880950080185631
mmh0vbvu4yn6l1,nn_engineered,phase1_rest,0.7873051224944321,0.7832009080590239,0.5744596923163463
mmh0vbvu4yn6l1,nn_raw,phase1_rest,0.7483296213808464,0.7472035794183445,0.4969165697233997
mmh0vh7gck5q8n,xgboost,75_25,0.542713567839196,0.6160337552742616,0.16587291543295055
mmh0vh7gck5q8n,nn_engineered,75_25,0.6884422110552764,0.6025641025641025,0.3611670162749003
mmh0vh7gck5q8n,nn_raw,75_25,0.7411167512690355,0.7301587301587301,0.4878751966100617
mmh0vh7gck5q8n,xgboost,phase1_rest,0.7483974358974359,0.7288428324697754,0.5068480878065964
mmh0vh7gck5q8n,nn_engineered,phase1_rest,0.7243589743589743,0.6704980842911877,0.4854719422465777
mmh0vh7gck5q8n,nn_raw,phase1_rest,0.6073717948717948,0.605475040257649,0.2154277930474412
mmh0wavycmn4y3,xgboost,75_25,0.5899280575539568,0.5928571428571429,0.18079156131868673
mmh0wavycmn4y3,nn_engineered,75_25,0.5935251798561151,0.5425101214574899,0.18656980346584215
mmh0wavycmn4y3,nn_raw,75_25,0.56,0.6158730158730159,0.12933119404513455
