session_id,model,n_params,nll,aic,bic,n_obs,alpha,beta,alpha_pos,alpha_neg,forget,alpha_base,alpha_gain,decay,alpha_phase1,alpha_phase2,alpha_phase3,alpha_phase4,sensitivity,bias,r_squared,n_bins
mmh0vh7gck5q8n,q_phase_aware,5,279.8123125963287,569.6246251926574,593.0226211218793,796.0,,5.420223392256944,,,,,,,0.6710724611801835,0.5170063206886286,0.8100478015363087,0.6066260120583394,,,,
mmh0wavycmn4y3,q_learning,2,652.3155186402136,1308.631037280427,1318.6552678690398,1110.0,0.3161849517290426,3.1308951277896053,,,,,,,,,,,,,,
mmh0wavycmn4y3,q_dual_alpha,3,651.9960465466824,1309.9920930933647,1325.028438976284,1110.0,,2.93924058885892,0.3727033936832806,0.2968246517900103,,,,,,,,,,,,
mmh0wavycmn4y3,q_forgetting,3,652.717375972456,1311.434751944912,1326.4710978278313,1110.0,0.3003347603340681,3.2899710854381383,,,0.0066928509242848,,,,,,,,,,,
mmh0wavycmn4y3,q_dynamic_alpha,4,651.9846819654066,1311.9693639308132,1332.0178251080388,1110.0,,3.164124463611155,,,,0.1956015442946037,0.315045149256042,0.9907183227236696,,,,,,,,
mmh0wavycmn4y3,q_phase_aware,5,652.0994221564142,1314.1988443128284,1339.2594207843604,1110.0,,3.1148377657647104,,,,,,,0.3144411123892067,0.308067075842529,0.3438019962928604,0.2933285333241831,,,,
mmh0x9u4kgtvxn,q_learning,2,787.1143403562619,1578.2286807125238,1588.3870495017431,1187.0,0.3285291159035836,1.283854178597596,,,,,,,,,,,,,,
mmh0x9u4kgtvxn,q_dual_alpha,3,783.422292002808,1572.844584005616,1588.0821371894451,1187.0,,1.1694481197655129,0.8066795838126382,0.1505643346524516,,,,,,,,,,,,
mmh0x9u4kgtvxn,q_forgetting,3,788.4110532426587,1582.8221064853174,1598.0596596691464,1187.0,0.3134014368203703,1.3018320367193197,,,0.0066928509242848,,,,,,,,,,,
mmh0x9u4kgtvxn,q_dynamic_alpha,4,786.3216049033713,1580.6432098067426,1600.9599473851813,1187.0,,1.3100722568325571,,,,0.032708331207503,0.9933071490757152,0.9933071490757152,,,,,,,,
mmh0x9u4kgtvxn,q_phase_aware,5,784.6032569333561,1579.2065138667122,1604.6024358397606,1187.0,,1.3850697252340936,,,,,,,0.0198581260729511,0.4901511772775145,0.2798914095126412,0.3963852728265418,,,,
mmh0yegg0emahk,q_learning,2,329.2343409218292,662.4686818436584,671.7379485593817,761.0,0.5783998713270556,3.727146448397256,,,,,,,,,,,,,,
mmh0yegg0emahk,q_dual_alpha,3,322.5347542317058,651.0695084634116,664.9734085369967,761.0,,3.745134556922342,0.4214788976604214,0.8179710346266043,,,,,,,,,,,,
mmh0yegg0emahk,q_forgetting,3,327.206445548074,660.412891096148,674.316791169733,761.0,0.520944801560994,4.295363329945545,,,0.0276274956957564,,,,,,,,,,,
mmh0yegg0emahk,q_dynamic_alpha,4,322.8649897263027,653.7299794526054,672.2685128840521,761.0,,4.001922087259623,,,,0.3098992388308353,0.9933071490757152,0.9933071490757152,,,,,,,,
mmh0yegg0emahk,q_phase_aware,5,309.6515134617006,629.3030269234011,652.4761937127096,761.0,,4.745817195308216,,,,,,,0.1183595690763184,0.5843172746848914,0.6537487488644195,0.8243241601307698,,,,
mmh115pr1lsvkw,q_learning,2,538.0360218938465,1080.072043787693,1089.5859085661882,860.0,0.764876453758713,1.1719941964005032,,,,,,,,,,,,,,
mmh115pr1lsvkw,q_dual_alpha,3,527.9081914162538,1061.8163828325075,1076.08718000025,860.0,,1.4287744198666792,0.4141442488638829,0.9933071490757152,,,,,,,,,,,,
mmh115pr1lsvkw,q_forgetting,3,501.6526873192564,1009.3053746385128,1023.5761718062554,860.0,0.2720724687820263,4.298957989052643,,,0.9933071490757152,,,,,,,,,,,
mmh115pr1lsvkw,q_dynamic_alpha,4,538.036085655577,1084.072171311154,1103.0999008681442,860.0,,1.1717749635597423,,,,0.7630583409028988,0.0066928509242848,0.9157153326530976,,,,,,,,
mmh115pr1lsvkw,q_phase_aware,5,513.3459693046956,1036.6919386093912,1060.476600555629,860.0,,1.7049642862356145,,,,,,,0.9933071490757152,0.5591831221821437,0.0106510321762058,0.9933071490757152,,,,
mmh16ou0ocswzc,q_learning,2,608.959592149064,1221.919184298128,1231.7286858380517,997.0,0.4966576302418446,1.758798338887037,,,,,,,,,,,,,,
mmh16ou0ocswzc,q_dual_alpha,3,608.574377356435,1223.14875471287,1237.8630070227557,997.0,,1.7901292155785211,0.4349348774708709,0.5638455968976075,,,,,,,,,,,,
mmh16ou0ocswzc,q_forgetting,3,607.4380156067352,1220.8760312134705,1235.590283523356,997.0,0.4361741370848545,2.1558513848439897,,,0.0620388091212609,,,,,,,,,,,
mmh16ou0ocswzc,q_dynamic_alpha,4,608.9756066009173,1225.951213201835,1245.570216281682,997.0,,1.758488775615918,,,,0.4945159709937557,0.0066928509242848,0.9887867583704116,,,,,,,,
mmh16ou0ocswzc,q_phase_aware,5,608.3291259511528,1226.6582519023057,1251.182005752115,997.0,,1.7742517263332584,,,,,,,0.5331135711119668,0.487606654314017,0.3996756901962874,0.5415681573393791,,,,
mmh19xdl74m2p5,q_learning,2,534.8642482705797,1073.7284965411593,1083.4393141383791,949.0,0.4091152767888152,2.5177117739089927,,,,,,,,,,,,,,
mmh19xdl74m2p5,q_dual_alpha,3,533.6900829931535,1073.380165986307,1087.9463923821368,949.0,,2.525518078677989,0.5121704646124912,0.3259285920854675,,,,,,,,,,,,
mmh19xdl74m2p5,q_forgetting,3,534.7646171315622,1075.5292342631244,1090.0954606589542,949.0,0.3960917550603736,2.6054282612775213,,,0.0066928509242848,,,,,,,,,,,
mmh19xdl74m2p5,q_dynamic_alpha,4,534.857676675716,1077.715353351432,1097.1369885458716,949.0,,2.5237744683112315,,,,0.3882015533348553,0.0596629606517303,0.9933071490757152,,,,,,,,
mmh19xdl74m2p5,q_phase_aware,5,532.772839523803,1075.545679047606,1099.8227230406555,949.0,,2.5884618688574283,,,,,,,0.3744314867951059,0.4660472888471562,0.3480335195549183,0.5479396889065764,,,,
mmh1cyh0ahaw8s,q_learning,2,646.2952954292214,1296.5905908584427,1306.4535344696417,1024.0,0.396222250482207,1.6093082278034616,,,,,,,,,,,,,,
mmh1cyh0ahaw8s,q_dual_alpha,3,641.6254881979729,1289.2509763959458,1304.045391812744,1024.0,,2.500444905361237,0.1445548672263456,0.6684888999798263,,,,,,,,,,,,
mmh1cyh0ahaw8s,q_forgetting,3,648.2171090186907,1302.4342180373817,1317.2286334541798,1024.0,0.3955019452805161,1.6132832647038713,,,0.0066928509242848,,,,,,,,,,,
mmh1cyh0ahaw8s,q_dynamic_alpha,4,646.0434967400541,1300.0869934801085,1319.8128807025062,1024.0,,1.4402855805935,,,,0.2373637052346743,0.4355162685052598,0.0066928509242848,,,,,,,,
mmh1cyh0ahaw8s,q_phase_aware,5,644.9375679397002,1299.8751358794004,1324.5324949073977,1024.0,,1.611888652365278,,,,,,,0.4846709550720365,0.299645502737579,0.4271763038884941,0.3491721512299249,,,,
mmh1eq07kkdfkw,q_learning,2,671.8761120061539,1347.7522240123078,1357.729050376307,1084.0,0.5321212489204101,1.5844649588902753,,,,,,,,,,,,,,
mmh1eq07kkdfkw,q_dual_alpha,3,671.343957781803,1348.687915563606,1363.653155109605,1084.0,,2.011206399438637,0.3417803668380849,0.7026070943544179,,,,,,,,,,,,
mmh1eq07kkdfkw,q_forgetting,3,673.8632055943207,1353.7264111886414,1368.6916507346402,1084.0,0.5229935820901214,1.596839814154951,,,0.0066928509242848,,,,,,,,,,,
mmh1eq07kkdfkw,q_dynamic_alpha,4,671.8845831815535,1351.769166363107,1371.7228190911053,1084.0,,1.584323974543584,,,,0.5297773529781983,0.0066928509242848,0.9796288491980846,,,,,,,,
mmh1eq07kkdfkw,q_phase_aware,5,667.6114799183575,1345.222959836715,1370.1650257467131,1084.0,,1.6085612856293596,,,,,,,0.6694015653587655,0.5255017374729029,0.5559996514653044,0.3092855602774457,,,,
mmh1jfrxrszco0,q_learning,2,236.0756964617069,476.1513929234139,484.64747867243074,517.0,0.5835925127898833,4.667649156920953,,,,,,,,,,,,,,
mmh1jfrxrszco0,q_dual_alpha,3,232.57293562545067,471.1458712509013,483.8899998744266,517.0,,3.0004345986995538,0.5086676872507649,0.9933071490757152,,,,,,,,,,,,
mmh1jfrxrszco0,q_forgetting,3,176.5168221079979,359.0336442159958,371.7777728395211,517.0,0.6142851744677713,5.696527261038938,,,0.1945646134479929,,,,,,,,,,,
mmh1jfrxrszco0,q_dynamic_alpha,4,235.5934789324096,479.1869578648193,496.17912936285296,517.0,,4.712339776419845,,,,0.4788459782985519,0.9490751597302708,0.9933071490757152,,,,,,,,
mmh1jfrxrszco0,q_phase_aware,5,225.22522327212323,460.45044654424646,481.6906609167886,517.0,,7.359813233803169,,,,,,,0.0116983837617195,0.0259493669211455,0.5165958541941129,0.5025812776590363,,,,
mmh1qje9negjr0,q_learning,2,577.4337837847174,1158.8675675694349,1168.5032287123431,914.0,0.3778783685281223,1.6815195414985442,,,,,,,,,,,,,,
mmh1qje9negjr0,q_dual_alpha,3,577.4167082838824,1160.8334165677647,1175.2869082821271,914.0,,1.679062917686397,0.3879586959767542,0.3648850643771188,,,,,,,,,,,,
mmh1qje9negjr0,q_forgetting,3,555.8009777576075,1117.601955515215,1132.055447229577,914.0,0.0102939631526,42.56276694714181,,,0.2827758655155395,,,,,,,,,,,
mmh1qje9negjr0,q_dynamic_alpha,4,577.3929184980702,1162.7858369961405,1182.057159281957,914.0,,1.663764436885766,,,,0.3256310006601398,0.1439902111964125,0.9239422230695205,,,,,,,,
mmh1qje9negjr0,q_phase_aware,5,565.080879464835,1140.16175892967,1164.2509117869408,914.0,,5.192941881690695,,,,,,,0.0308121503278961,0.0066928509242848,0.1201240639677312,0.0346399448944716,,,,
mmh1sestgp7zew,q_learning,2,575.0907153787583,1154.1814307575166,1164.2466792795726,1133.0,0.3706429686269804,3.790832309907924,,,,,,,,,,,,,,
mmh1sestgp7zew,q_dual_alpha,3,575.0795359776132,1156.1590719552264,1171.2569447383105,1133.0,,3.729475614973532,0.3817047752325944,0.3655674971306624,,,,,,,,,,,,
mmh1sestgp7zew,q_forgetting,3,591.2620635148706,1188.5241270297413,1203.6219998128254,1133.0,0.356186580272691,3.6607562375946574,,,0.0066928509242848,,,,,,,,,,,
mmh1sestgp7zew,q_dynamic_alpha,4,574.0760643563272,1156.1521287126543,1176.2826257567665,1133.0,,3.850897744479876,,,,0.2166311507005824,0.4364249353556389,0.9841850557163416,,,,,,,,
mmh1sestgp7zew,q_phase_aware,5,569.7220871932775,1149.444174386555,1174.607295691695,1133.0,,3.9726892291827567,,,,,,,0.3417986393271621,0.4167589234018226,0.3978647351623669,0.1869750895281049,,,,
mmh1tezp242ppu,q_learning,2,602.4664735873636,1208.9329471747271,1218.664729324494,959.0,0.5100239684546437,1.5049479459538748,,,,,,,,,,,,,,
mmh1tezp242ppu,q_dual_alpha,3,587.184439069614,1180.368878139228,1194.9665513638784,959.0,,1.8691457823289697,0.2685401996127353,0.9505230688119982,,,,,,,,,,,,
mmh1tezp242ppu,q_forgetting,3,576.2072861738743,1158.4145723477486,1173.012245572399,959.0,0.2914036993916525,3.749462058024422,,,0.9933071490757152,,,,,,,,,,,
mmh1tezp242ppu,q_dynamic_alpha,4,599.6899862120307,1207.3799724240614,1226.8435367235952,959.0,,1.5539279562900112,,,,0.243315976107449,0.9933071490757152,0.9933071490757152,,,,,,,,
mmh1tezp242ppu,q_phase_aware,5,593.0751450717712,1196.1502901435424,1220.4797455179596,959.0,,1.8640720383761435,,,,,,,0.0278133473785086,0.6392831803372963,0.6022116837685791,0.0100321022691349,,,,
mmh1wzqpu4iob1,q_learning,2,418.08587325495847,840.1717465099169,849.6551478992211,847.0,0.385327863612658,3.708481497662748,,,,,,,,,,,,,,
mmh1wzqpu4iob1,q_dual_alpha,3,405.9362039796329,817.8724079592658,832.097510043222,847.0,,29.187669707549773,0.028253343668937,0.939775519737362,,,,,,,,,,,,
mmh1wzqpu4iob1,q_forgetting,3,417.346700309708,840.693400619416,854.9185027033722,847.0,0.3765505217455352,3.912794656954376,,,0.0125960745756358,,,,,,,,,,,
mmh1wzqpu4iob1,q_dynamic_alpha,4,418.0730553130402,844.1461106260804,863.1129134046886,847.0,,3.706972206289441,,,,0.3713614100215225,0.043196570221933,0.991915656259873,,,,,,,,
mmh1wzqpu4iob1,q_phase_aware,5,414.33688326252064,838.6737665250413,862.3822699983016,847.0,,3.790155891202701,,,,,,,0.3748817604513917,0.4732522553812801,0.3581794117889091,0.257886741391392,,,,
mmh250jg0prrne,q_learning,2,503.0138838344153,1010.0277676688306,1019.4512484589428,822.0,0.4973769851607823,1.8944836202330184,,,,,,,,,,,,,,
mmh250jg0prrne,q_dual_alpha,3,503.01176317084565,1012.0235263416912,1026.1587475268598,822.0,,1.904009814677725,0.5016086274359,0.4902022770711423,,,,,,,,,,,,
mmh250jg0prrne,q_forgetting,3,502.9352485334612,1011.8704970669224,1026.005718252091,822.0,0.4795477075399196,1.979892313764604,,,0.0128495975268134,,,,,,,,,,,
mmh250jg0prrne,q_dynamic_alpha,4,502.8427203315711,1013.685440663142,1032.5324022433667,822.0,,1.876981474327848,,,,0.37678277977622,0.6197885918963106,0.9897511991393326,,,,,,,,
mmh250jg0prrne,q_phase_aware,5,501.8838221238816,1013.7676442477632,1037.326346223044,822.0,,1.9831829936193264,,,,,,,0.4604707964202194,0.5735082120952041,0.3380079611211677,0.4716557070059445,,,,
mmh28cu87aoonk,q_learning,2,554.2544056504679,1112.5088113009358,1121.9347237022898,823.0,0.054105691341409,1.989491612748884,,,,,,,,,,,,,,
mmh28cu87aoonk,q_dual_alpha,3,553.6111597405488,1113.2223194810977,1127.3611880831288,823.0,,1.250826909823931,0.0494245123247865,0.1324165640761411,,,,,,,,,,,,
mmh28cu87aoonk,q_forgetting,3,553.3897864987113,1112.7795729974223,1126.9184415994537,823.0,0.0459498830165271,2.200245919511345,,,0.0159606730908249,,,,,,,,,,,
mmh28cu87aoonk,q_dynamic_alpha,4,550.6705261421382,1109.3410522842764,1128.1928770869847,823.0,,1.2886061312477382,,,,0.0066928509242848,0.498194782955643,0.0066928509242848,,,,,,,,
mmh28cu87aoonk,q_phase_aware,5,547.8801493831205,1105.760298766241,1129.3250797696264,823.0,,2.7898196230707377,,,,,,,0.0066928509242848,0.0168018589013668,0.0682460794751717,0.083206073443249,,,,
mmgkzukxb91bym,generalized_matching_law,2,770.527767181846,1545.055534363692,1554.9762298218945,1054.0,,,,,,,,,,,,,0.36753206603284955,1.170617519786777,0.44415303814130463,38.0
mmglwqjl2idcz3,generalized_matching_law,2,220.49979223982683,444.99958447965366,453.73595885235466,583.0,,,,,,,,,,,,,1.0055495030388168,1.03385300650308,0.9846212440919925,17.0
mmgnnwif7rgnag,generalized_matching_law,2,591.8662369653282,1187.7324739306564,1197.1314746109797,812.0,,,,,,,,,,,,,0.700301417111505,1.023552663814107,0.7924536207821741,36.0
mmgp4bc84vs4qt,generalized_matching_law,2,839.3521503016069,1682.7043006032138,1692.7231184686311,1107.0,,,,,,,,,,,,,0.35765912063263366,0.8916114820769411,0.38886220635894364,46.0
mmgp4tj5hwk1cr,generalized_matching_law,2,722.7556899314246,1449.5113798628493,1459.268032799432,971.0,,,,,,,,,,,,,0.5602740550660598,1.0224380092936527,0.43461150712885954,37.0
mmgp5kmoz5itw5,generalized_matching_law,2,180.17923280941923,364.35846561883847,371.711973223375,292.0,,,,,,,,,,,,,0.7685401150453444,1.133739269845687,0.940119222923776,13.0
mmgp92mez7ni28,generalized_matching_law,2,885.0611412718788,1774.1222825437576,1784.2620308006747,1176.0,,,,,,,,,,,,,0.3177323314666514,1.1850362607671825,0.1812619143590007,33.0
mmgp978syi159c,generalized_matching_law,2,905.3879353343663,1814.7758706687325,1824.5427958415587,976.0,,,,,,,,,,,,,0.5898698749833924,0.9610730107792543,0.6110140797081931,34.0
mmgp9zmmm2qlbz,generalized_matching_law,2,952.6704935742077,1909.3409871484155,1919.2233672585521,1034.0,,,,,,,,,,,,,0.48312334755513425,0.8371333692472116,0.5626965360459664,38.0
mmgpaypnopkm1q,generalized_matching_law,2,612.7615380977381,1229.5230761954763,1239.0669473071555,873.0,,,,,,,,,,,,,0.5342178022875718,0.9138551133974293,0.707219362445277,36.0
mmgpciu4e2yunz,generalized_matching_law,2,899.0442774382076,1802.0885548764152,1811.933842659367,1015.0,,,,,,,,,,,,,0.4921515900039151,1.0133315559087912,0.4292252397406361,43.0
mmgpgi4g1jzpv2,generalized_matching_law,2,859.0124969320539,1722.0249938641077,1731.874218656205,1017.0,,,,,,,,,,,,,0.438946850833997,1.044900862989589,0.3988839707770699,38.0
mmgpiq4ct3r8s1,generalized_matching_law,2,600.7466696518993,1205.4933393037986,1214.9838120027673,850.0,,,,,,,,,,,,,0.32644939716338245,0.8169750655399146,0.12560772995133188,29.0
mmgpqa16u4u07b,generalized_matching_law,2,584.7824367893046,1173.5648735786092,1183.3521862878144,986.0,,,,,,,,,,,,,0.3070198822312972,0.923242026480614,0.22637422434242035,38.0
mmgpy8l4xh9nto,generalized_matching_law,2,1031.5786352978037,2067.1572705956073,2077.1597618397464,1098.0,,,,,,,,,,,,,0.2825786271959979,1.0228111096198211,0.39221789699206366,32.0
mmgq3qouddjc6z,generalized_matching_law,2,1108.5933544154198,2221.1867088308395,2231.2869538713776,1153.0,,,,,,,,,,,,,0.45580423747959337,0.9694066572092013,0.5337941386714588,33.0
mmgqyc7ozjls4u,generalized_matching_law,2,825.2084435067553,1654.4168870135106,1664.2817827966558,1025.0,,,,,,,,,,,,,0.31432466712979573,0.9934369740001722,0.4911354710549625,40.0
