session_id,state,n_states,mean_choice_a,mean_reward,mean_ici,label
mmh1jfrxrszco0,1.0,4.0,0.0,0.0,-0.2934704184612274,Exploring/Switching
mmh1jfrxrszco0,2.0,4.0,1.0,1.0,-0.011636046724915108,Exploring/Switching
mmh1jfrxrszco0,3.0,4.0,1.0,0.0,-0.35296725975905924,Exploiting A
mmh1qje9negjr0,0.0,4.0,0.0,0.4978594590176043,-0.12737109323395665,Exploiting B
mmh1qje9negjr0,1.0,4.0,0.12596976525906714,0.49412594678812893,4.210668592824501,Exploring/Switching
mmh1qje9negjr0,2.0,4.0,1.0000000000000009,0.5069300006669382,-0.3806990539631155,Exploiting A
mmh1qje9negjr0,3.0,4.0,0.9999999999999999,0.38406604263337174,1.4402323020319947,Exploring/Switching
mmh1sestgp7zew,0.0,4.0,0.0,0.0,-0.16340284677140218,Exploiting B
mmh1sestgp7zew,1.0,4.0,0.0,1.0,0.2004947804834659,Exploring/Switching
mmh1sestgp7zew,2.0,4.0,0.9999999999999999,0.01966292134970162,-0.0585834939564774,Exploring/Switching
mmh1sestgp7zew,3.0,4.0,1.0,1.0,0.18320508559016316,Exploiting A
mmh1tezp242ppu,0.0,4.0,0.0,1.0,0.014740230798835905,Exploiting B
mmh1tezp242ppu,1.0,4.0,0.5174825174825175,0.0,-0.03885197669107025,Exploring/Switching
mmh1tezp242ppu,2.0,4.0,1.0,3.526143204533242e-163,9.129793600889823,Exploring/Switching
mmh1tezp242ppu,3.0,4.0,1.0,1.0,0.01377414272074985,Exploiting A
mmh1wzqpu4iob1,0.0,4.0,0.0,0.4111263695370464,-0.42881565799599386,Exploiting B
mmh1wzqpu4iob1,1.0,4.0,0.0,0.6165104305153418,-0.25674678171803694,Exploring/Switching
mmh1wzqpu4iob1,2.0,4.0,0.5258564561851826,0.7062030885760554,2.1789727184777603,Exploring/Switching
mmh1wzqpu4iob1,3.0,4.0,1.0000000000000002,0.5752811333690591,-0.34066332324422915,Exploiting A
mmh250jg0prrne,0.0,4.0,0.0,0.0,0.3398544358103396,Exploiting B
mmh250jg0prrne,1.0,4.0,3.339557914690181e-196,0.45216652066546,-0.383062103812145,Exploring/Switching
mmh250jg0prrne,2.0,4.0,0.0,1.0,-0.14071858083182218,Exploring/Switching
mmh250jg0prrne,3.0,4.0,1.0,0.6915422885572139,0.013741322446942041,Exploiting A
mmh28cu87aoonk,0.0,4.0,0.0,1.0,-0.12623634093057925,Exploiting B
mmh28cu87aoonk,1.0,4.0,0.41702127659574467,0.0,-0.019260634953271093,Exploring/Switching
mmh28cu87aoonk,2.0,4.0,1.0,1.0,0.07631934934017016,Exploring/Switching
mmh28cu87aoonk,3.0,4.0,1.0,1.0,21.30372099364674,Exploiting A
GROUP_MEAN,,,0.9874298455651286,0.46720181089404256,,Exploiting A
GROUP_MEAN,,,0.00725090867122662,0.5444646918890607,,Exploiting B
GROUP_MEAN,,,0.5071901077761519,0.5269458987943297,,Exploring/Switching
